GEN_0102	2008-01-01	-0.59	0	0.041
GEN_0102	2008-01-02	-0.59	0	0.032
GEN_0102	2008-01-03	-0.59	0	0.033
GEN_0102	2008-01-04	-0.59	0	0.037
GEN_0102	2008-01-05	-0.59	0	0.042
GEN_0102	2008-01-06	-0.59	0	0.043
GEN_0102	2008-01-07	-0.59	0	0.042
GEN_0102	2008-01-08	-0.59	0	0.042
GEN_0102	2008-01-09	-0.59	0	0.043
GEN_0102	2008-01-10	-0.58	0	0.04
GEN_0102	2008-01-11	-0.58	0	0.034
GEN_0102	2008-01-12	-0.58	0	0.031
GEN_0102	2008-01-13	-0.58	0	0.032
GEN_0102	2008-01-14	-0.58	0	0.033
GEN_0102	2008-01-15	-0.58	0	0.03
GEN_0102	2008-01-16	-0.58	0	0.032
GEN_0102	2008-01-17	-0.58	0	0.033
GEN_0102	2008-01-18	-0.58	0	0.035
GEN_0102	2008-01-19	-0.57	0	0.035
GEN_0102	2008-01-20	-0.57	0	0.028
GEN_0102	2008-01-21	-0.57	0	0.028
GEN_0102	2008-01-22	-0.57	0	0.026
GEN_0102	2008-01-23	-0.57	0	0.026
GEN_0102	2008-01-24	-0.57	0	0.027
GEN_0102	2008-01-25	-0.57	0	0.029
GEN_0102	2008-01-26	-0.57	0	0.025
GEN_0102	2008-01-27	-0.57	0	0.019
GEN_0102	2008-01-28	-0.57	0	0.017
GEN_0102	2008-01-29	-0.57	0	0.018
GEN_0102	2008-01-30	-0.57	0	0.019
GEN_0102	2008-01-31	-0.57	0	0.02
GEN_0102	2008-02-01	-0.57	0	0.02
GEN_0102	2008-02-02	-0.57	0	0.02
GEN_0102	2008-02-03	-0.57	0	0.02
GEN_0102	2008-02-04	-0.56	0	0.02
GEN_0102	2008-02-05	-0.56	0	0.021
GEN_0102	2008-02-06	-0.56	0	0.023
GEN_0102	2008-02-07	-0.56	0	0.023
GEN_0102	2008-02-08	-0.56	0	0.021
GEN_0102	2008-02-09	-0.56	0	0.023
GEN_0102	2008-02-10	-0.56	0	0.022
GEN_0102	2008-02-11	-0.56	0	0.022
GEN_0102	2008-02-12	-0.56	0	0.022
GEN_0102	2008-02-13	-0.56	0	0.022
GEN_0102	2008-02-14	-0.56	0	0.023
GEN_0102	2008-02-15	-0.56	0	0.024
GEN_0102	2008-02-16	-0.56	0	0.027
GEN_0102	2008-02-17	-0.56	0	0.024
GEN_0102	2008-02-18	-0.56	0	0.026
GEN_0102	2008-02-19	-0.56	0	0.025
GEN_0102	2008-02-20	-0.56	0	0.025
GEN_0102	2008-02-21	-0.56	0	0.023
GEN_0102	2008-02-22	-0.56	0	0.025
GEN_0102	2008-02-23	-0.56	0	0.025
GEN_0102	2008-02-24	-0.55	0	0.023
GEN_0102	2008-02-25	-0.56	0	0.029
GEN_0102	2008-02-26	-0.56	0	0.028
GEN_0102	2008-02-27	-0.56	0	0.026
GEN_0102	2008-02-28	-0.56	0	0.025
GEN_0102	2008-02-29	-0.56	0	0.023
GEN_0102	2008-03-01	-0.56	0	0.023
GEN_0102	2008-03-02	-0.56	0	0.022
GEN_0102	2008-03-03	-0.56	0	0.021
GEN_0102	2008-03-04	-0.56	0	0.023
GEN_0102	2008-03-05	-0.56	0	0.021
GEN_0102	2008-03-06	-0.56	0	0.021
GEN_0102	2008-03-07	-0.56	0	0.022
GEN_0102	2008-03-08	-0.56	0	0.026
GEN_0102	2008-03-09	-0.56	0	0.025
GEN_0102	2008-03-10	-0.56	0	0.027
GEN_0102	2008-03-11	-0.56	0	0.026
GEN_0102	2008-03-12	-0.56	0	0.023
GEN_0102	2008-03-13	-0.56	0	0.025
GEN_0102	2008-03-14	-0.56	0	0.026
GEN_0102	2008-03-15	-0.57	0	0.03
GEN_0102	2008-03-16	-0.57	0	0.031
GEN_0102	2008-03-17	-0.57	0	0.03
GEN_0102	2008-03-18	-0.57	0	0.036
GEN_0102	2008-03-19	-0.57	0	0.038
GEN_0102	2008-03-20	-0.57	0	0.04
GEN_0102	2008-03-21	-0.57	0	0.038
GEN_0102	2008-03-22	-0.57	0	0.038
GEN_0102	2008-03-23	-0.57	0	0.038
GEN_0102	2008-03-24	-0.57	0	0.042
GEN_0102	2008-03-25	-0.58	0	0.042
GEN_0102	2008-03-26	-0.58	0	0.042
GEN_0102	2008-03-27	-0.57	0	0.041
GEN_0102	2008-03-28	-0.57	0	0.04
GEN_0102	2008-03-29	-0.57	0	0.04
GEN_0102	2008-03-30	-0.58	0	0.04
GEN_0102	2008-03-31	-0.58	0	0.039
GEN_0102	2008-04-01	-0.58	0	0.04
GEN_0102	2008-04-02	-0.58	0	0.04
GEN_0102	2008-04-03	-0.58	0	0.04
GEN_0102	2008-04-04	-0.58	0	0.04
GEN_0102	2008-04-05	-0.58	0	0.039
GEN_0102	2008-04-06	-0.58	0	0.04
GEN_0102	2008-04-07	-0.59	0	0.039
GEN_0102	2008-04-08	-0.59	0	0.039
GEN_0102	2008-04-09	-0.59	0	0.04
GEN_0102	2008-04-10	-0.59	0	0.04
GEN_0102	2008-04-11	-0.59	0	0.042
GEN_0102	2008-04-12	-0.59	0	0.042
GEN_0102	2008-04-13	-0.59	0	0.042
GEN_0102	2008-04-14	-0.59	0	0.041
GEN_0102	2008-04-15	-0.59	0	0.042
GEN_0102	2008-04-16	-0.59	0	0.044
GEN_0102	2008-04-17	-0.59	0	0.041
GEN_0102	2008-04-18	-0.59	0	0.039
GEN_0102	2008-04-19	-0.59	0	0.036
GEN_0102	2008-04-20	-0.6	0	0.037
GEN_0102	2008-04-21	-0.6	0	0.038
GEN_0102	2008-04-22	-0.6	0	0.038
GEN_0102	2008-04-23	-0.6	0	0.038
GEN_0102	2008-04-24	-0.6	0	0.038
GEN_0102	2008-04-25	-0.6	0	0.038
GEN_0102	2008-04-26	-0.6	0	0.037
GEN_0102	2008-04-27	-0.61	0	0.036
GEN_0102	2008-04-28	-0.61	0	0.036
GEN_0102	2008-04-29	-0.61	0	0.035
GEN_0102	2008-04-30	-0.61	0	0.036
GEN_0102	2008-05-01	-0.61	0	0.032
GEN_0102	2008-05-02	-0.61	0	0.031
GEN_0102	2008-05-03	-0.62	0	0.03
GEN_0102	2008-05-04	-0.63	0	0.028
GEN_0102	2008-05-05	-0.64	0	0.038
GEN_0102	2008-05-06	-0.64	0	0.037
GEN_0102	2008-05-07	-0.64	0	0.038
GEN_0102	2008-05-08	-0.64	0	0.037
GEN_0102	2008-05-09	-0.64	0	0.038
GEN_0102	2008-05-10	-0.64	0	0.042
GEN_0102	2008-05-11	-0.64	0	0.044
GEN_0102	2008-05-12	-0.64	0	0.043
GEN_0102	2008-05-13	-0.64	0	0.04
GEN_0102	2008-05-14	-0.64	0	0.041
GEN_0102	2008-05-15	-0.64	0	0.042
GEN_0102	2008-05-16	-0.65	0	0.041
GEN_0102	2008-05-17	-0.65	0	0.041
GEN_0102	2008-05-18	-0.65	0	0.042
GEN_0102	2008-05-19	-0.65	0	0.039
GEN_0102	2008-05-20	-0.65	0	0.04
GEN_0102	2008-05-21	-0.65	0	0.049
GEN_0102	2008-05-22	-0.65	0	0.049
GEN_0102	2008-05-23	-0.65	0	0.048
GEN_0102	2008-05-24	-0.65	0	0.041
GEN_0102	2008-05-25	-0.65	0	0.044
GEN_0102	2008-05-26	-0.65	0	0.042
GEN_0102	2008-05-27	-0.65	0	0.044
GEN_0102	2008-05-28	-0.65	0	0.044
GEN_0102	2008-05-29	-0.65	0	0.045
GEN_0102	2008-05-30	-0.65	0	0.048
GEN_0102	2008-05-31	-0.65	0	0.06
GEN_0102	2008-06-01	-0.65	0	0.059
GEN_0102	2008-06-02	-0.65	0	0.059
GEN_0102	2008-06-03	-0.65	0	0.061
GEN_0102	2008-06-04	-0.66	0	0.06
GEN_0102	2008-06-05	-0.66	0	0.063
GEN_0102	2008-06-06	-0.66	0	0.066
LAP_0198	2008-01-01	-0.1	0	0.005
LAP_0198	2008-01-02	-0.1	0	0.004
LAP_0198	2008-01-03	-0.1	0	0.006
LAP_0198	2008-01-04	-0.1	0	0.005
LAP_0198	2008-01-05	-0.1	0	0.005
LAP_0198	2008-01-06	-0.1	0	0.004
LAP_0198	2008-01-07	-0.1	0	0.007
LAP_0198	2008-01-08	-0.1	0	0.004
LAP_0198	2008-01-09	-0.1	0	0.006
LAP_0198	2008-01-10	-0.1	0	0.002
LAP_0198	2008-01-11	-0.1	0	0.003
LAP_0198	2008-01-12	-0.1	0	0.002
LAP_0198	2008-01-13	-0.1	0	0.003
LAP_0198	2008-01-14	-0.1	0	0.004
LAP_0198	2008-01-15	-0.1	0	0.005
LAP_0198	2008-01-16	-0.1	0	0.004
